pair_index,trial,target_n,fgw_cost,feature_cost,structure_cost
1,137,59,0.052276895170547455,0.1024585029331305,0.0006562443197135329
1,138,59,0.058631970109095446,0.11241197330971903,0.00134900347248139
1,139,59,0.05904469419892672,0.11565379218782416,0.000515989549392011
1,140,59,0.052186158622374565,0.10342598470338328,0.00023049041152963738
1,141,59,0.059793736135530254,0.11293847363884174,0.00031967491955434645
1,142,59,0.06067681977344566,0.11781018631438085,0.00030575876514104367
1,143,59,0.04725895733302635,0.09286349143012103,0.00019992694002710776
1,144,59,0.0505871817781951,0.09805202383106046,0.00043365776141197345
1,145,59,0.049231293047005506,0.0961917339492653,0.0003268194451729534
1,146,59,0.06172189956109314,0.1188921897972035,0.0011698377680509232
1,147,59,0.0514082887797886,0.09913905148031354,0.00044062325017004393
1,148,59,0.052634104670165334,0.10241051985550742,0.00021440694823595297
1,149,59,0.07494722056038605,0.14301782803515267,0.0013462227889852545
1,150,59,0.04698353953026331,0.09181326933331416,0.00020910420869353822
1,151,59,0.050673674128976914,0.09898532655532084,0.0005443011884460337
1,152,59,0.05483005259849368,0.10139357913601205,0.001963394413795254
1,153,59,0.04416538704536477,0.0863353819791544,0.000186642189059932
1,154,59,0.06052871287285301,0.11426343314223378,0.0008499777918185974
1,155,59,0.06361763374171553,0.12340308453066881,0.0014828737030087482
1,156,59,0.05780480799047217,0.11225077614693327,0.00038362882673996523
1,157,59,0.046135197163948524,0.08918098514362924,0.000244241170876637
1,158,59,0.05666831134554902,0.10968550110267389,0.0007506099058660343
1,159,59,0.06835762965979486,0.13427462913727367,0.00043504728950211205
1,160,59,0.05958877493873611,0.11232454549458076,0.0007980133459362371
1,161,59,0.05569866521862316,0.10660320881564747,0.0006152277728546355
1,162,59,0.06327061011593466,0.11804714985823235,0.000990882084883701
1,163,59,0.04914444520508632,0.09621368704710982,0.00038534475593820844
1,164,59,0.06198967288540144,0.11837102615479704,0.0006635130481054214
1,165,59,0.06769048797074642,0.13222670163643574,0.0005820017957991282
1,166,59,0.06334169413635375,0.12005557161519093,0.001534386484572991
1,167,59,0.05892778908243815,0.11633505390609733,0.00036231215162789855
1,168,59,0.06171726193203094,0.11985490977511574,0.00031908981500501724
1,169,59,0.06325520192397699,0.12343044649746468,0.0009127997949943938
1,170,59,0.06568262345033747,0.12888210737856776,0.0003351956136997568
1,171,59,0.06737303121020038,0.1315543113118512,0.0008902763431925209
1,172,59,0.047204207902850175,0.09257980298440341,0.0001623150691126628
1,173,59,0.0757632085013288,0.14490094458905325,0.0006301996675295085
1,174,59,0.08534143606017265,0.1672588372887192,0.00041956788160054677
1,175,59,0.056919348323337,0.10921738335894332,0.00037604066788049875
1,176,59,0.05956614726537835,0.11611636188828348,0.0007490635314734549
1,177,59,0.0455322000833458,0.08939866227239882,0.00020392559761758656
1,178,59,0.0646903950565517,0.12475303886300435,0.000666763111980114
1,179,59,0.05355911888096978,0.10426005659214528,0.0006401415302954973
1,180,59,0.06052167748157216,0.11852319850507437,0.0003311801483828812
1,181,59,0.07079697861600999,0.1360852194665853,0.000528458491272515
1,182,59,0.04729508780159716,0.09102337414051523,0.0003161823852755384
1,183,59,0.051417314795624044,0.10125177114949395,0.0002780253864211883
1,184,59,0.06851851816180585,0.13218463876489875,0.0019470721491035865
1,185,59,0.0693791985871097,0.13373934134083287,0.0003893427057201468
1,186,59,0.07092223718460419,0.13495662389165272,0.0008792368034434383
1,187,59,0.06237578478155699,0.12117264980481852,0.0013252111856286901
1,188,59,0.04365174201644485,0.08530191261384452,0.00020328423607658604
1,189,59,0.05205811688195244,0.10158742822832986,0.00025506875077532516
1,190,59,0.057141392385757286,0.11237253039065061,0.00042865182482930214
1,191,59,0.05850584360649944,0.1127136367231103,0.0003869758431962378
